Data: 50,868 train / 1,038 val examples (68 dropped as longer than 512 tokens)
Model: medium (123,587,328 parameters), initialized from checkpoints/medium/step_20000.pt (step 20000)
step      1 | train_loss 2.5404 | lr 3.00e-07
step    530 | train_loss 2.0166 | lr 2.49e-05
step    531 | train_loss 2.1071 | lr 2.49e-05
step    532 | train_loss 2.0200 | lr 2.49e-05
step    533 | train_loss 2.2974 | lr 2.48e-05
step    534 | train_loss 2.1112 | lr 2.48e-05
step    535 | train_loss 2.1711 | lr 2.48e-05
step    536 | train_loss 2.2407 | lr 2.48e-05
step    537 | train_loss 2.1473 | lr 2.48e-05
step    538 | train_loss 2.1213 | lr 2.47e-05
step    539 | train_loss 1.9759 | lr 2.47e-05
step    540 | train_loss 2.1003 | lr 2.47e-05
step    541 | train_loss 2.2074 | lr 2.47e-05
step    542 | train_loss 2.3612 | lr 2.46e-05
step    543 | train_loss 2.2682 | lr 2.46e-05
step    544 | train_loss 2.1179 | lr 2.46e-05
step    545 | train_loss 2.2457 | lr 2.46e-05
step    546 | train_loss 2.0762 | lr 2.45e-05
step    547 | train_loss 2.1691 | lr 2.45e-05
step    548 | train_loss 2.1225 | lr 2.45e-05
step    549 | train_loss 2.0841 | lr 2.45e-05
step    550 | train_loss 2.2064 | lr 2.45e-05
step    551 | train_loss 1.9916 | lr 2.44e-05
step    552 | train_loss 2.2602 | lr 2.44e-05
step    553 | train_loss 2.0391 | lr 2.44e-05
step    554 | train_loss 2.0385 | lr 2.44e-05
step    555 | train_loss 2.0627 | lr 2.43e-05
step    556 | train_loss 2.0902 | lr 2.43e-05
step    557 | train_loss 2.1099 | lr 2.43e-05
step    558 | train_loss 2.0870 | lr 2.43e-05
step    559 | train_loss 2.0547 | lr 2.43e-05
step    560 | train_loss 2.0687 | lr 2.42e-05
step    561 | train_loss 2.1754 | lr 2.42e-05
step    562 | train_loss 1.9677 | lr 2.42e-05
step    563 | train_loss 2.1827 | lr 2.42e-05
step    564 | train_loss 2.0672 | lr 2.41e-05
step    565 | train_loss 2.1198 | lr 2.41e-05
step    566 | train_loss 2.2621 | lr 2.41e-05
step    567 | train_loss 2.3541 | lr 2.41e-05
step    568 | train_loss 2.1262 | lr 2.40e-05
step    569 | train_loss 2.0004 | lr 2.40e-05
step    570 | train_loss 1.9834 | lr 2.40e-05
step    571 | train_loss 2.1865 | lr 2.40e-05
step    572 | train_loss 2.1029 | lr 2.39e-05
step    573 | train_loss 2.0206 | lr 2.39e-05
step    574 | train_loss 2.2847 | lr 2.39e-05
step    575 | train_loss 2.1433 | lr 2.39e-05
step    576 | train_loss 2.4395 | lr 2.39e-05
step    577 | train_loss 2.0421 | lr 2.38e-05
step    578 | train_loss 2.0808 | lr 2.38e-05
step    579 | train_loss 2.2165 | lr 2.38e-05
step    580 | train_loss 2.1838 | lr 2.38e-05
step    581 | train_loss 2.1204 | lr 2.37e-05
step    582 | train_loss 2.1359 | lr 2.37e-05
step    583 | train_loss 2.1814 | lr 2.37e-05
step    584 | train_loss 2.1203 | lr 2.37e-05
step    585 | train_loss 2.1420 | lr 2.36e-05
step    586 | train_loss 1.9839 | lr 2.36e-05
step    587 | train_loss 2.1411 | lr 2.36e-05
step    588 | train_loss 2.0472 | lr 2.36e-05
step    589 | train_loss 1.9741 | lr 2.35e-05
step    590 | train_loss 2.0230 | lr 2.35e-05
step    591 | train_loss 2.0232 | lr 2.35e-05
step    592 | train_loss 2.3587 | lr 2.35e-05
step    593 | train_loss 2.2385 | lr 2.34e-05
step    594 | train_loss 2.1158 | lr 2.34e-05
step    595 | train_loss 2.0851 | lr 2.34e-05
step    596 | train_loss 2.2277 | lr 2.34e-05
step    597 | train_loss 2.3989 | lr 2.33e-05
step    598 | train_loss 1.7408 | lr 2.33e-05
step    599 | train_loss 2.1341 | lr 2.33e-05
step    600 | train_loss 2.0380 | lr 2.33e-05
step    600 | val_loss 2.1104 | val_ppl 8.25
step    601 | train_loss 1.9580 | lr 2.32e-05
step    602 | train_loss 2.2199 | lr 2.32e-05
step    603 | train_loss 2.0548 | lr 2.32e-05
step    604 | train_loss 2.2028 | lr 2.32e-05
step    605 | train_loss 2.2102 | lr 2.32e-05
step    606 | train_loss 2.0797 | lr 2.31e-05
step    607 | train_loss 2.0094 | lr 2.31e-05
step    608 | train_loss 2.2882 | lr 2.31e-05
step    609 | train_loss 2.2308 | lr 2.31e-05
step    610 | train_loss 2.1779 | lr 2.30e-05
step    611 | train_loss 1.9528 | lr 2.30e-05
step    612 | train_loss 2.1688 | lr 2.30e-05
step    613 | train_loss 2.1686 | lr 2.30e-05
step    614 | train_loss 2.0188 | lr 2.29e-05
step    615 | train_loss 2.1596 | lr 2.29e-05
step    616 | train_loss 2.1050 | lr 2.29e-05
step    617 | train_loss 2.2548 | lr 2.29e-05
step    618 | train_loss 2.0493 | lr 2.28e-05
step    619 | train_loss 2.2310 | lr 2.28e-05
step    620 | train_loss 2.2248 | lr 2.28e-05
step    621 | train_loss 2.2838 | lr 2.28e-05
step    622 | train_loss 1.8458 | lr 2.27e-05
step    623 | train_loss 2.0964 | lr 2.27e-05
step    624 | train_loss 2.1183 | lr 2.27e-05
step    625 | train_loss 2.2265 | lr 2.27e-05
step    626 | train_loss 2.3901 | lr 2.26e-05
step    627 | train_loss 2.1053 | lr 2.26e-05
step    628 | train_loss 2.1644 | lr 2.26e-05
step    629 | train_loss 2.1060 | lr 2.26e-05
step    630 | train_loss 2.0344 | lr 2.25e-05
step    631 | train_loss 2.1278 | lr 2.25e-05
step    632 | train_loss 2.1428 | lr 2.25e-05
step    633 | train_loss 2.1142 | lr 2.25e-05
step    634 | train_loss 2.1751 | lr 2.24e-05
step    635 | train_loss 1.9980 | lr 2.24e-05
step    636 | train_loss 1.9212 | lr 2.24e-05
step    637 | train_loss 2.1964 | lr 2.24e-05
step    638 | train_loss 2.0340 | lr 2.23e-05
step    639 | train_loss 2.0468 | lr 2.23e-05
step    640 | train_loss 2.2109 | lr 2.23e-05
step    641 | train_loss 2.0861 | lr 2.22e-05
step    642 | train_loss 2.1352 | lr 2.22e-05
step    643 | train_loss 2.0398 | lr 2.22e-05
step    644 | train_loss 2.3786 | lr 2.22e-05
step    645 | train_loss 2.0427 | lr 2.21e-05
step    646 | train_loss 2.1019 | lr 2.21e-05
step    647 | train_loss 2.5160 | lr 2.21e-05
step    648 | train_loss 2.0163 | lr 2.21e-05
step    649 | train_loss 2.1597 | lr 2.20e-05
step    650 | train_loss 2.2049 | lr 2.20e-05
step    651 | train_loss 2.1661 | lr 2.20e-05
step    652 | train_loss 2.0649 | lr 2.20e-05
step    653 | train_loss 2.1688 | lr 2.19e-05
step    654 | train_loss 2.2509 | lr 2.19e-05
step    655 | train_loss 2.1276 | lr 2.19e-05
step    656 | train_loss 2.0481 | lr 2.19e-05
step    657 | train_loss 2.1364 | lr 2.18e-05
step    658 | train_loss 2.0040 | lr 2.18e-05
step    659 | train_loss 2.1518 | lr 2.18e-05
step    660 | train_loss 2.1411 | lr 2.18e-05
step    661 | train_loss 2.1536 | lr 2.17e-05
step    662 | train_loss 1.8700 | lr 2.17e-05
step    663 | train_loss 2.1544 | lr 2.17e-05
step    664 | train_loss 1.9380 | lr 2.17e-05
step    665 | train_loss 2.2710 | lr 2.16e-05
step    666 | train_loss 2.0479 | lr 2.16e-05
step    667 | train_loss 2.1391 | lr 2.16e-05
step    668 | train_loss 2.2688 | lr 2.15e-05
step    669 | train_loss 2.1549 | lr 2.15e-05
step    670 | train_loss 2.1993 | lr 2.15e-05
step    671 | train_loss 1.9720 | lr 2.15e-05
step    672 | train_loss 2.1704 | lr 2.14e-05
step    673 | train_loss 2.3121 | lr 2.14e-05
step    674 | train_loss 2.1423 | lr 2.14e-05
step    675 | train_loss 2.1193 | lr 2.14e-05
step    676 | train_loss 2.0918 | lr 2.13e-05
step    677 | train_loss 2.0990 | lr 2.13e-05
step    678 | train_loss 2.2538 | lr 2.13e-05
step    679 | train_loss 2.3898 | lr 2.13e-05
step    680 | train_loss 1.8466 | lr 2.12e-05
step    681 | train_loss 2.2320 | lr 2.12e-05
step    682 | train_loss 1.9831 | lr 2.12e-05
step    683 | train_loss 2.2040 | lr 2.12e-05
step    684 | train_loss 1.9852 | lr 2.11e-05
step    685 | train_loss 2.1648 | lr 2.11e-05
step    686 | train_loss 2.0941 | lr 2.11e-05
step    687 | train_loss 1.9785 | lr 2.10e-05
step    688 | train_loss 2.1578 | lr 2.10e-05
step    689 | train_loss 2.2823 | lr 2.10e-05
step    690 | train_loss 2.1232 | lr 2.10e-05
step    691 | train_loss 2.1994 | lr 2.09e-05
step    692 | train_loss 2.1440 | lr 2.09e-05
step    693 | train_loss 2.0322 | lr 2.09e-05
step    694 | train_loss 2.2574 | lr 2.09e-05
step    695 | train_loss 2.0886 | lr 2.08e-05
step    696 | train_loss 1.9856 | lr 2.08e-05
step    697 | train_loss 2.0051 | lr 2.08e-05
step    698 | train_loss 1.9346 | lr 2.08e-05
step    699 | train_loss 2.1394 | lr 2.07e-05
step    700 | train_loss 2.0941 | lr 2.07e-05
step    701 | train_loss 2.1078 | lr 2.07e-05
step    702 | train_loss 1.9666 | lr 2.06e-05
step    703 | train_loss 1.9734 | lr 2.06e-05
step    704 | train_loss 1.9060 | lr 2.06e-05
step    705 | train_loss 2.0908 | lr 2.06e-05
step    706 | train_loss 2.1658 | lr 2.05e-05
step    707 | train_loss 1.7106 | lr 2.05e-05
step    708 | train_loss 2.0367 | lr 2.05e-05
step    709 | train_loss 1.9790 | lr 2.05e-05
step    710 | train_loss 2.0810 | lr 2.04e-05
step    711 | train_loss 1.8754 | lr 2.04e-05
step    712 | train_loss 2.0322 | lr 2.04e-05
step    713 | train_loss 2.1803 | lr 2.03e-05
step    714 | train_loss 2.0218 | lr 2.03e-05
step    715 | train_loss 2.3893 | lr 2.03e-05
step    716 | train_loss 1.8395 | lr 2.03e-05
step    717 | train_loss 2.2891 | lr 2.02e-05
step    718 | train_loss 2.0462 | lr 2.02e-05
step    719 | train_loss 2.2714 | lr 2.02e-05
step    720 | train_loss 2.0740 | lr 2.02e-05
step    721 | train_loss 2.2530 | lr 2.01e-05
step    722 | train_loss 1.9633 | lr 2.01e-05
step    723 | train_loss 2.1507 | lr 2.01e-05
step    724 | train_loss 2.2872 | lr 2.00e-05
step    725 | train_loss 2.0099 | lr 2.00e-05
step    726 | train_loss 1.8753 | lr 2.00e-05
step    727 | train_loss 1.9683 | lr 2.00e-05
step    728 | train_loss 2.2716 | lr 1.99e-05
step    729 | train_loss 2.1519 | lr 1.99e-05
step    730 | train_loss 2.1563 | lr 1.99e-05
step    731 | train_loss 1.9617 | lr 1.99e-05
step    732 | train_loss 2.2402 | lr 1.98e-05
step    733 | train_loss 2.0353 | lr 1.98e-05
step    734 | train_loss 2.3747 | lr 1.98e-05
step    735 | train_loss 1.9480 | lr 1.97e-05
step    736 | train_loss 2.3269 | lr 1.97e-05
step    737 | train_loss 2.2188 | lr 1.97e-05
step    738 | train_loss 2.2054 | lr 1.97e-05
step    739 | train_loss 2.3333 | lr 1.96e-05
step    740 | train_loss 2.1231 | lr 1.96e-05
step    741 | train_loss 2.2998 | lr 1.96e-05
step    742 | train_loss 2.2826 | lr 1.96e-05
step    743 | train_loss 2.2048 | lr 1.95e-05
step    744 | train_loss 2.1115 | lr 1.95e-05
step    745 | train_loss 2.1784 | lr 1.95e-05
step    746 | train_loss 2.0455 | lr 1.94e-05
step    747 | train_loss 2.2162 | lr 1.94e-05
step    748 | train_loss 2.2026 | lr 1.94e-05
step    749 | train_loss 2.2289 | lr 1.94e-05
step    750 | train_loss 2.0512 | lr 1.93e-05
step    751 | train_loss 2.1036 | lr 1.93e-05
step    752 | train_loss 2.0200 | lr 1.93e-05
step    753 | train_loss 2.0907 | lr 1.93e-05
step    754 | train_loss 1.9225 | lr 1.92e-05
step    755 | train_loss 1.9188 | lr 1.92e-05
step    756 | train_loss 2.1503 | lr 1.92e-05
step    757 | train_loss 1.9152 | lr 1.91e-05
step    758 | train_loss 2.0803 | lr 1.91e-05
step    759 | train_loss 2.1865 | lr 1.91e-05
step    760 | train_loss 2.1544 | lr 1.91e-05
step    761 | train_loss 2.1500 | lr 1.90e-05
step    762 | train_loss 1.9864 | lr 1.90e-05
step    763 | train_loss 2.0123 | lr 1.90e-05
step    764 | train_loss 2.1000 | lr 1.89e-05
step    765 | train_loss 2.2449 | lr 1.89e-05
step    766 | train_loss 2.0345 | lr 1.89e-05
step    767 | train_loss 2.0073 | lr 1.89e-05
step    768 | train_loss 2.3243 | lr 1.88e-05
step    769 | train_loss 2.1903 | lr 1.88e-05
step    770 | train_loss 2.0744 | lr 1.88e-05
step    771 | train_loss 2.0924 | lr 1.88e-05
step    772 | train_loss 2.3647 | lr 1.87e-05
step    773 | train_loss 2.2356 | lr 1.87e-05
step    774 | train_loss 2.1294 | lr 1.87e-05
step    775 | train_loss 2.2568 | lr 1.86e-05
step    776 | train_loss 2.1454 | lr 1.86e-05
step    777 | train_loss 2.1430 | lr 1.86e-05
step    778 | train_loss 2.1398 | lr 1.86e-05
step    779 | train_loss 2.0529 | lr 1.85e-05
step    780 | train_loss 2.1702 | lr 1.85e-05
step    781 | train_loss 2.3284 | lr 1.85e-05
step    782 | train_loss 2.2881 | lr 1.84e-05
step    783 | train_loss 2.1752 | lr 1.84e-05
step    784 | train_loss 2.0767 | lr 1.84e-05
step    785 | train_loss 2.1530 | lr 1.84e-05
step    786 | train_loss 2.0106 | lr 1.83e-05
step    787 | train_loss 2.1140 | lr 1.83e-05
step    788 | train_loss 1.9289 | lr 1.83e-05
step    789 | train_loss 2.0196 | lr 1.82e-05
step    790 | train_loss 2.4559 | lr 1.82e-05
step    791 | train_loss 2.2165 | lr 1.82e-05
step    792 | train_loss 2.1391 | lr 1.82e-05
step    793 | train_loss 1.9185 | lr 1.81e-05
step    794 | train_loss 2.0383 | lr 1.81e-05
step    795 | train_loss 2.2020 | lr 1.81e-05
step    796 | train_loss 2.1372 | lr 1.81e-05
step    797 | train_loss 2.1961 | lr 1.80e-05
step    798 | train_loss 2.1892 | lr 1.80e-05
step    799 | train_loss 1.9991 | lr 1.80e-05
step    800 | train_loss 2.0145 | lr 1.79e-05
step    800 | val_loss 2.0942 | val_ppl 8.12
Saved checkpoint to checkpoints/sft_alpaca_packed_u30/step_800.pt
step    801 | train_loss 2.2931 | lr 1.79e-05
step    802 | train_loss 2.0207 | lr 1.79e-05
step    803 | train_loss 2.2311 | lr 1.79e-05
step    804 | train_loss 2.2648 | lr 1.78e-05
step    805 | train_loss 1.9699 | lr 1.78e-05
step    806 | train_loss 2.3311 | lr 1.78e-05
step    807 | train_loss 1.8975 | lr 1.77e-05
step    808 | train_loss 2.0889 | lr 1.77e-05
step    809 | train_loss 2.0840 | lr 1.77e-05
step    810 | train_loss 2.1084 | lr 1.77e-05
step    811 | train_loss 2.2534 | lr 1.76e-05
step    812 | train_loss 2.0244 | lr 1.76e-05
step    813 | train_loss 2.0790 | lr 1.76e-05
step    814 | train_loss 2.1842 | lr 1.75e-05
step    815 | train_loss 1.9931 | lr 1.75e-05
step    816 | train_loss 2.0875 | lr 1.75e-05
step    817 | train_loss 2.0272 | lr 1.75e-05
step    818 | train_loss 1.9195 | lr 1.74e-05
step    819 | train_loss 2.0729 | lr 1.74e-05
step    820 | train_loss 2.0146 | lr 1.74e-05
step    821 | train_loss 2.0208 | lr 1.73e-05
step    822 | train_loss 2.2098 | lr 1.73e-05
step    823 | train_loss 2.0855 | lr 1.73e-05
step    824 | train_loss 1.9815 | lr 1.73e-05
step    825 | train_loss 1.9702 | lr 1.72e-05
step    826 | train_loss 2.0122 | lr 1.72e-05
step    827 | train_loss 2.2017 | lr 1.72e-05
step    828 | train_loss 2.1426 | lr 1.72e-05
step    829 | train_loss 2.1073 | lr 1.71e-05
step    830 | train_loss 2.1083 | lr 1.71e-05
step    831 | train_loss 2.3206 | lr 1.71e-05
step    832 | train_loss 2.2809 | lr 1.70e-05
step    833 | train_loss 1.9024 | lr 1.70e-05
step    834 | train_loss 2.2573 | lr 1.70e-05
step    835 | train_loss 2.3841 | lr 1.70e-05
step    836 | train_loss 2.3824 | lr 1.69e-05
step    837 | train_loss 2.1972 | lr 1.69e-05
step    838 | train_loss 2.4170 | lr 1.69e-05
step    839 | train_loss 2.0985 | lr 1.68e-05
step    840 | train_loss 1.9966 | lr 1.68e-05
step    841 | train_loss 2.1989 | lr 1.68e-05
step    842 | train_loss 1.9422 | lr 1.68e-05
step    843 | train_loss 1.9239 | lr 1.67e-05
step    844 | train_loss 2.0655 | lr 1.67e-05
step    845 | train_loss 2.0733 | lr 1.67e-05
step    846 | train_loss 2.0513 | lr 1.66e-05
step    847 | train_loss 2.1501 | lr 1.66e-05
step    848 | train_loss 2.1409 | lr 1.66e-05
step    849 | train_loss 2.2662 | lr 1.66e-05
step    850 | train_loss 2.0349 | lr 1.65e-05
step    851 | train_loss 2.2286 | lr 1.65e-05
step    852 | train_loss 1.9724 | lr 1.65e-05
step    853 | train_loss 2.1224 | lr 1.64e-05
step    854 | train_loss 2.3411 | lr 1.64e-05
step    855 | train_loss 2.1146 | lr 1.64e-05
step    856 | train_loss 2.3372 | lr 1.64e-05
step    857 | train_loss 2.3443 | lr 1.63e-05
step    858 | train_loss 2.3360 | lr 1.63e-05
step    859 | train_loss 2.1302 | lr 1.63e-05
step    860 | train_loss 2.0226 | lr 1.62e-05
step    861 | train_loss 2.1938 | lr 1.62e-05
step    862 | train_loss 2.1997 | lr 1.62e-05
step    863 | train_loss 2.2365 | lr 1.62e-05
step    864 | train_loss 2.0474 | lr 1.61e-05
step    865 | train_loss 2.2271 | lr 1.61e-05
step    866 | train_loss 1.9825 | lr 1.61e-05
step    867 | train_loss 2.0155 | lr 1.60e-05
step    868 | train_loss 2.0713 | lr 1.60e-05
step    869 | train_loss 2.2928 | lr 1.60e-05
step    870 | train_loss 1.8806 | lr 1.60e-05
step    871 | train_loss 1.9860 | lr 1.59e-05
step    872 | train_loss 2.1169 | lr 1.59e-05
step    873 | train_loss 2.1081 | lr 1.59e-05
step    874 | train_loss 2.0890 | lr 1.58e-05
step    875 | train_loss 2.1146 | lr 1.58e-05
step    876 | train_loss 2.0527 | lr 1.58e-05
step    877 | train_loss 2.1440 | lr 1.58e-05
step    878 | train_loss 2.0944 | lr 1.57e-05
step    879 | train_loss 2.2780 | lr 1.57e-05
step    880 | train_loss 2.0423 | lr 1.57e-05
step    881 | train_loss 1.8136 | lr 1.57e-05
step    882 | train_loss 2.1783 | lr 1.56e-05
step    883 | train_loss 1.8910 | lr 1.56e-05
step    884 | train_loss 1.9271 | lr 1.56e-05
step    885 | train_loss 2.2030 | lr 1.55e-05
step    886 | train_loss 2.0038 | lr 1.55e-05
step    887 | train_loss 1.9932 | lr 1.55e-05
step    888 | train_loss 2.0812 | lr 1.55e-05
step    889 | train_loss 2.0614 | lr 1.54e-05
step    890 | train_loss 2.1537 | lr 1.54e-05
step    891 | train_loss 1.9792 | lr 1.54e-05
step    892 | train_loss 2.1690 | lr 1.53e-05
step    893 | train_loss 2.1835 | lr 1.53e-05
step    894 | train_loss 1.9561 | lr 1.53e-05
step    895 | train_loss 2.0864 | lr 1.53e-05
step    896 | train_loss 2.1137 | lr 1.52e-05
step    897 | train_loss 2.3520 | lr 1.52e-05
step    898 | train_loss 2.2211 | lr 1.52e-05
step    899 | train_loss 2.0617 | lr 1.51e-05
step    900 | train_loss 2.3450 | lr 1.51e-05
step    901 | train_loss 2.0780 | lr 1.51e-05
step    902 | train_loss 1.7396 | lr 1.51e-05
step    903 | train_loss 2.0967 | lr 1.50e-05
step    904 | train_loss 2.2042 | lr 1.50e-05
step    905 | train_loss 2.1917 | lr 1.50e-05
step    906 | train_loss 2.0747 | lr 1.49e-05
step    907 | train_loss 2.0113 | lr 1.49e-05
step    908 | train_loss 2.0283 | lr 1.49e-05
step    909 | train_loss 2.0961 | lr 1.49e-05
step    910 | train_loss 1.8303 | lr 1.48e-05
step    911 | train_loss 2.0893 | lr 1.48e-05
step    912 | train_loss 2.3365 | lr 1.48e-05
step    913 | train_loss 2.0755 | lr 1.48e-05
step    914 | train_loss 2.3910 | lr 1.47e-05
step    915 | train_loss 2.0956 | lr 1.47e-05
step    916 | train_loss 2.0592 | lr 1.47e-05
step    917 | train_loss 2.0994 | lr 1.46e-05
step    918 | train_loss 1.9257 | lr 1.46e-05
step    919 | train_loss 2.2806 | lr 1.46e-05
step    920 | train_loss 2.0454 | lr 1.46e-05
step    921 | train_loss 2.0863 | lr 1.45e-05
step    922 | train_loss 2.2120 | lr 1.45e-05
step    923 | train_loss 1.9293 | lr 1.45e-05
step    924 | train_loss 2.3608 | lr 1.44e-05
step    925 | train_loss 2.0437 | lr 1.44e-05
step    926 | train_loss 1.9804 | lr 1.44e-05
step    927 | train_loss 2.2934 | lr 1.44e-05
step    928 | train_loss 2.1261 | lr 1.43e-05
step    929 | train_loss 2.1908 | lr 1.43e-05
step    930 | train_loss 2.1977 | lr 1.43e-05
step    931 | train_loss 1.9399 | lr 1.42e-05
step    932 | train_loss 2.0211 | lr 1.42e-05
step    933 | train_loss 1.9504 | lr 1.42e-05
step    934 | train_loss 1.9633 | lr 1.42e-05
step    935 | train_loss 2.1850 | lr 1.41e-05
step    936 | train_loss 2.0332 | lr 1.41e-05
step    937 | train_loss 2.0661 | lr 1.41e-05
step    938 | train_loss 2.0819 | lr 1.41e-05
step    939 | train_loss 1.8364 | lr 1.40e-05
step    940 | train_loss 1.8717 | lr 1.40e-05
step    941 | train_loss 2.0333 | lr 1.40e-05
step    942 | train_loss 2.0152 | lr 1.39e-05
step    943 | train_loss 2.0750 | lr 1.39e-05
step    944 | train_loss 2.1405 | lr 1.39e-05
step    945 | train_loss 2.2282 | lr 1.39e-05
step    946 | train_loss 1.9399 | lr 1.38e-05
step    947 | train_loss 2.0655 | lr 1.38e-05
step    948 | train_loss 2.2366 | lr 1.38e-05
step    949 | train_loss 2.2188 | lr 1.37e-05
step    950 | train_loss 2.2724 | lr 1.37e-05
step    951 | train_loss 1.9186 | lr 1.37e-05
step    952 | train_loss 2.0153 | lr 1.37e-05
step    953 | train_loss 2.1559 | lr 1.36e-05
step    954 | train_loss 2.1184 | lr 1.36e-05
step    955 | train_loss 2.1111 | lr 1.36e-05
step    956 | train_loss 2.2275 | lr 1.36e-05
step    957 | train_loss 2.1340 | lr 1.35e-05
step    958 | train_loss 2.0599 | lr 1.35e-05
step    959 | train_loss 2.0123 | lr 1.35e-05
step    960 | train_loss 2.3788 | lr 1.34e-05
step    961 | train_loss 2.2241 | lr 1.34e-05
step    962 | train_loss 2.0950 | lr 1.34e-05
step    963 | train_loss 2.0858 | lr 1.34e-05
step    964 | train_loss 2.3232 | lr 1.33e-05
step    965 | train_loss 2.2325 | lr 1.33e-05
step    966 | train_loss 1.9630 | lr 1.33e-05
step    967 | train_loss 2.0429 | lr 1.33e-05
step    968 | train_loss 2.1546 | lr 1.32e-05
step    969 | train_loss 2.3007 | lr 1.32e-05
step    970 | train_loss 2.0538 | lr 1.32e-05
step    971 | train_loss 1.9930 | lr 1.31e-05
step    972 | train_loss 1.8899 | lr 1.31e-05
step    973 | train_loss 2.0524 | lr 1.31e-05
step    974 | train_loss 1.9672 | lr 1.31e-05
step    975 | train_loss 2.0896 | lr 1.30e-05
step    976 | train_loss 2.0454 | lr 1.30e-05
step    977 | train_loss 2.2302 | lr 1.30e-05
step    978 | train_loss 2.1601 | lr 1.30e-05
step    979 | train_loss 2.1159 | lr 1.29e-05
step    980 | train_loss 2.2193 | lr 1.29e-05
step    981 | train_loss 2.2751 | lr 1.29e-05
step    982 | train_loss 2.0402 | lr 1.28e-05
step    983 | train_loss 2.1515 | lr 1.28e-05
step    984 | train_loss 2.0818 | lr 1.28e-05
step    985 | train_loss 1.9682 | lr 1.28e-05
step    986 | train_loss 2.0205 | lr 1.27e-05
step    987 | train_loss 2.1453 | lr 1.27e-05
step    988 | train_loss 2.1619 | lr 1.27e-05
step    989 | train_loss 2.1188 | lr 1.27e-05
step    990 | train_loss 2.1513 | lr 1.26e-05
step    991 | train_loss 2.3110 | lr 1.26e-05
step    992 | train_loss 1.9494 | lr 1.26e-05
step    993 | train_loss 2.0078 | lr 1.25e-05
step    994 | train_loss 2.1524 | lr 1.25e-05
step    995 | train_loss 2.1284 | lr 1.25e-05
step    996 | train_loss 2.1533 | lr 1.25e-05
step    997 | train_loss 2.1553 | lr 1.24e-05
step    998 | train_loss 2.2294 | lr 1.24e-05
step    999 | train_loss 1.9880 | lr 1.24e-05
step   1000 | train_loss 1.8324 | lr 1.24e-05
step   1000 | val_loss 2.0848 | val_ppl 8.04
step   1001 | train_loss 1.9729 | lr 1.23e-05
step   1002 | train_loss 2.0783 | lr 1.23e-05
step   1003 | train_loss 1.9651 | lr 1.23e-05
step   1004 | train_loss 2.0064 | lr 1.22e-05
step   1005 | train_loss 2.0458 | lr 1.22e-05
step   1006 | train_loss 2.1053 | lr 1.22e-05
step   1007 | train_loss 2.0779 | lr 1.22e-05
step   1008 | train_loss 2.3918 | lr 1.21e-05
step   1009 | train_loss 2.1435 | lr 1.21e-05
step   1010 | train_loss 2.1788 | lr 1.21e-05
step   1011 | train_loss 2.2112 | lr 1.21e-05
step   1012 | train_loss 2.2603 | lr 1.20e-05
step   1013 | train_loss 1.8570 | lr 1.20e-05
step   1014 | train_loss 2.0840 | lr 1.20e-05
step   1015 | train_loss 2.0245 | lr 1.20e-05
step   1016 | train_loss 2.1259 | lr 1.19e-05
step   1017 | train_loss 2.0902 | lr 1.19e-05
step   1018 | train_loss 2.3618 | lr 1.19e-05
step   1019 | train_loss 2.1842 | lr 1.18e-05
step   1020 | train_loss 2.0844 | lr 1.18e-05
step   1021 | train_loss 2.0070 | lr 1.18e-05
step   1022 | train_loss 1.9377 | lr 1.18e-05
step   1023 | train_loss 2.0171 | lr 1.17e-05
step   1024 | train_loss 2.0600 | lr 1.17e-05
step   1025 | train_loss 2.0022 | lr 1.17e-05
step   1026 | train_loss 2.1537 | lr 1.17e-05
step   1027 | train_loss 2.0135 | lr 1.16e-05
step   1028 | train_loss 1.9308 | lr 1.16e-05
step   1029 | train_loss 2.1872 | lr 1.16e-05
step   1030 | train_loss 2.2323 | lr 1.16e-05
step   1031 | train_loss 2.3229 | lr 1.15e-05
step   1032 | train_loss 1.9810 | lr 1.15e-05
step   1033 | train_loss 2.2129 | lr 1.15e-05
step   1034 | train_loss 2.1453 | lr 1.15e-05
step   1035 | train_loss 2.0887 | lr 1.14e-05
step   1036 | train_loss 2.2723 | lr 1.14e-05
step   1037 | train_loss 2.2957 | lr 1.14e-05
step   1038 | train_loss 2.2865 | lr 1.13e-05
step   1039 | train_loss 2.0466 | lr 1.13e-05
step   1040 | train_loss 2.2502 | lr 1.13e-05
step   1041 | train_loss 2.2594 | lr 1.13e-05
step   1042 | train_loss 1.8474 | lr 1.12e-05
step   1043 | train_loss 2.0570 | lr 1.12e-05
step   1044 | train_loss 2.1546 | lr 1.12e-05
step   1045 | train_loss 1.8087 | lr 1.12e-05
step   1046 | train_loss 2.0293 | lr 1.11e-05
step   1047 | train_loss 2.0524 | lr 1.11e-05
step   1048 | train_loss 2.0510 | lr 1.11e-05
step   1049 | train_loss 2.0219 | lr 1.11e-05
step   1050 | train_loss 2.1315 | lr 1.10e-05
step   1051 | train_loss 2.1549 | lr 1.10e-05
step   1052 | train_loss 2.0070 | lr 1.10e-05
step   1053 | train_loss 2.0609 | lr 1.10e-05
step   1054 | train_loss 1.9920 | lr 1.09e-05
step   1055 | train_loss 2.2065 | lr 1.09e-05
step   1056 | train_loss 2.0369 | lr 1.09e-05
